Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_(days/week),Experience_Level,BMI,BMI_fixed,Intensity,HRR,BPM_Efficiency,Hydration_Ratio,cluster,activity_level,recommendation
18.0,Female,40.0,1.8,187.0,158.0,71.0,1.24,665.0,\nStrength,24.1,1.7,2.0,2.0,14.93,12.345679012345679,536.2903225806451,116.0,0.8449197860962567,0.042499999999999996,-1,Moderate,Moderate cardio 2-3x/week
18.0,Female,70.9,1.87,176.0,164.0,59.0,2.0,745.0,HIIT,28.2,3.2,4.0,2.0,15.74,20.275100803568872,372.5,117.0,0.9318181818181818,0.045133991537376586,-1,Moderate,Moderate cardio 2-3x/week
26.0,Male,44.0,1.6,190.0,125.0,68.0,1.06,1246.0,Strength,21.1,2.7,2.0,2.0,15.5,17.187499999999996,1175.4716981132076,122.0,0.6578947368421053,0.06136363636363637,-1,Very Active,High-intensity interval training 3-4x/week
31.0,Female,46.9,1.75,192.0,146.0,63.0,2.0,748.0,Cardio,15.3,1.7,4.0,,12.48,15.314285714285713,374.0,129.0,0.7604166666666666,0.03624733475479744,-1,Moderate,Moderate cardio 2-3x/week
49.0,Male,47.5,1.79,161.0,169.0,61.0,1.43,957.0,Strength,25.8,3.0,4.0,1.0,13.47,14.824755781654755,669.2307692307693,100.0,1.049689440993789,0.06315789473684211,-1,Moderate,Moderate cardio 2-3x/week
38.0,Male,69.0,1.82,170.0,133.0,53.0,1.24,1610.0,Strength,30.1,2.8,2.0,2.0,20.05,20.830817534114235,1298.3870967741937,117.0,0.7823529411764706,0.04057971014492753,-1,Very Active,High-intensity interval training 3-4x/week
18.0,Female,59.1,2.0,181.0,123.0,72.0,1.94,901.0,HIIT,23.2,2.4,4.0,2.0,13.32,14.775,464.4329896907217,109.0,0.6795580110497238,0.04060913705583756,-1,Moderate,Moderate cardio 2-3x/week
18.0,Female,74.6,1.71,169.0,143.0,54.0,1.49,1213.0,,28.7,2.0,2.0,1.0,18.68,25.51212338839301,814.0939597315436,115.0,0.8461538461538461,0.02680965147453083,-1,Active,Strength and cardio mix 3x/week
35.0,Male,98.6,1.55,184.0,141.0,59.0,2.0,1172.0,Cardio,27.8,3.2,2.0,2.0,23.47,41.04058272632673,586.0,125.0,0.7663043478260869,0.03245436105476674,-1,Moderate,Moderate cardio 2-3x/week
29.0,Female,58.4,1.61,182.0,165.0,70.0,0.77,1259.0,HIIT,20.1,3.5,4.0,2.0,26.13,22.529994984761387,1635.064935064935,112.0,0.9065934065934066,0.05993150684931507,-1,Very Active,High-intensity interval training 3-4x/week
38.0,Male,93.7,1.66,168.0,169.0,68.0,1.97,875.0,Cardio,29.0,3.4,4.0,2.0,13.87,34.003483814777184,444.16243654822335,100.0,1.005952380952381,0.03628601921024546,-1,Moderate,Moderate cardio 2-3x/week
42.0,Female,88.6,2.0,171.0,166.0,72.0,1.11,1335.0,Yoga,18.6,2.2,5.0,2.0,18.3,22.15,1202.7027027027027,99.0,0.9707602339181286,0.02483069977426637,-1,Very Active,High-intensity interval training 3-4x/week
18.0,Male,49.9,1.77,191.0,123.0,74.0,1.4,626.0,Strength,25.9,3.4,2.0,2.0,24.35,15.92773468671199,447.14285714285717,117.0,0.643979057591623,0.06813627254509018,-1,Moderate,Moderate cardio 2-3x/week
42.0,Female,99.9,1.6,189.0,169.0,58.0,1.85,1099.0,HIIT,32.6,2.2,2.0,1.0,15.78,39.02343749999999,594.0540540540541,131.0,0.8941798941798942,0.022022022022022022,-1,Moderate,Moderate cardio 2-3x/week
26.0,Female,58.6,1.78,198.0,143.0,74.0,1.59,1008.0,Cardio,21.1,2.2,3.0,1.0,44.77,18.495139502588057,633.9622641509434,124.0,0.7222222222222222,0.03754266211604096,-1,Moderate,Moderate cardio 2-3x/week
36.0,Male,57.4,1.58,192.0,152.0,70.0,1.38,1137.0,Yoga,18.3,3.2,2.0,1.0,20.91,22.993110078513055,823.913043478261,122.0,0.7916666666666666,0.055749128919860634,-1,Active,Strength and cardio mix 3x/week
47.0,Male,48.1,1.71,185.0,129.0,74.0,0.87,1177.0,Strength,28.1,2.6,3.0,3.0,12.32,16.44950583085394,1352.8735632183907,111.0,0.6972972972972973,0.05405405405405406,-1,Active,Strength and cardio mix 3x/week
30.0,Male,60.1,1.93,187.0,140.0,58.0,1.48,875.0,HIIT,29.7,3.1,5.0,1.0,24.29,16.134661333190152,591.2162162162163,129.0,0.7486631016042781,0.051580698835274545,-1,Moderate,Moderate cardio 2-3x/week
23.0,Female,88.0,2.0,193.0,128.0,70.0,1.24,399.0,HIIT,23.9,2.8,3.0,1.0,31.33,22.0,321.7741935483871,123.0,0.6632124352331606,0.031818181818181815,-1,Moderate,Moderate cardio 2-3x/week
39.0,Female,62.5,1.74,162.0,141.0,58.0,1.27,699.0,,24.2,1.8,3.0,1.0,17.6,20.643413925221296,550.3937007874016,104.0,0.8703703703703703,0.0288,-1,Moderate,Moderate cardio 2-3x/week
20.0,Female,69.3,1.75,180.0,120.0,72.0,1.06,1421.0,Yoga,24.6,3.2,4.0,2.0,25.22,22.628571428571426,1340.566037735849,108.0,0.6666666666666666,0.04617604617604618,-1,Very Active,High-intensity interval training 3-4x/week
39.0,Female,65.6,1.7,172.0,148.0,68.0,0.87,1709.0,HIIT,20.2,1.5,4.0,3.0,14.83,22.698961937716263,1964.367816091954,104.0,0.8604651162790697,0.02286585365853659,-1,Very Active,High-intensity interval training 3-4x/week
22.0,Male,80.6,1.71,176.0,139.0,60.0,2.0,957.0,Cardio,31.0,2.4,4.0,2.0,12.32,27.56403679764714,478.5,116.0,0.7897727272727273,0.02977667493796526,-1,Moderate,Moderate cardio 2-3x/week
57.0,Female,43.5,2.0,172.0,159.0,59.0,1.73,530.0,Yoga,18.7,2.1,2.0,3.0,23.74,10.875,306.35838150289015,113.0,0.9244186046511628,0.04827586206896552,-1,Moderate,Moderate cardio 2-3x/week
25.0,Female,72.6,1.7,161.0,168.0,51.0,1.28,1262.0,Strength,22.0,3.1,4.0,2.0,16.45,25.12110726643599,985.9375,110.0,1.0434782608695652,0.04269972451790634,-1,Very Active,High-intensity interval training 3-4x/week
18.0,Male,87.5,1.76,169.0,160.0,60.0,2.0,1042.0,Yoga,22.4,3.3,2.0,3.0,21.79,28.247675619834713,521.0,109.0,0.9467455621301775,0.037714285714285714,-1,Moderate,Moderate cardio 2-3x/week
50.0,Male,46.8,1.77,180.0,128.0,70.0,1.4,803.0,HIIT,17.0,3.3,4.0,1.0,21.83,14.938236139040503,573.5714285714286,110.0,0.7111111111111111,0.07051282051282051,-1,Moderate,Moderate cardio 2-3x/week
27.0,Male,42.5,1.61,183.0,155.0,71.0,2.0,933.0,HIIT,22.9,1.6,2.0,1.0,,16.395972377608885,466.5,112.0,0.8469945355191257,0.037647058823529415,-1,Moderate,Moderate cardio 2-3x/week
43.0,Male,83.5,1.96,168.0,169.0,54.0,1.47,1522.0,Strength,,2.1,4.0,2.0,24.03,21.73573511037068,1035.3741496598639,114.0,1.005952380952381,0.025149700598802397,-1,Very Active,High-intensity interval training 3-4x/week
18.0,Female,44.9,1.77,168.0,127.0,57.0,1.66,512.0,Strength,12.3,3.7,3.0,1.0,20.39,14.331769287241851,308.43373493975906,111.0,0.7559523809523809,0.0824053452115813,-1,Moderate,Moderate cardio 2-3x/week
18.0,Male,63.9,1.71,164.0,140.0,66.0,1.48,785.0,Yoga,30.2,3.3,4.0,2.0,21.96,21.85287780855648,530.4054054054054,98.0,0.8536585365853658,0.05164319248826291,-1,Moderate,Moderate cardio 2-3x/week
21.0,Male,90.1,1.72,184.0,138.0,68.0,1.35,1043.0,Yoga,27.1,2.1,4.0,3.0,22.34,30.45565170362358,772.5925925925925,116.0,0.75,0.02330743618201998,-1,Active,Strength and cardio mix 3x/week
18.0,Male,48.2,1.75,180.0,134.0,63.0,1.39,1053.0,Yoga,22.1,2.2,4.0,1.0,16.34,15.738775510204082,757.5539568345324,117.0,0.7444444444444445,0.04564315352697096,-1,Active,Strength and cardio mix 3x/week
31.0,Male,67.4,1.83,167.0,122.0,66.0,1.49,1032.0,HIIT,30.6,3.1,5.0,2.0,18.29,20.12601152617277,692.6174496644295,101.0,0.7305389221556886,0.04599406528189911,-1,Moderate,Moderate cardio 2-3x/week
26.0,Male,65.0,1.69,171.0,162.0,62.0,1.54,1066.0,Strength,16.6,3.5,2.0,2.0,29.56,22.758306781975424,692.2077922077922,109.0,0.9473684210526315,0.05384615384615385,-1,Moderate,Moderate cardio 2-3x/week
33.0,Female,95.0,1.85,168.0,140.0,56.0,1.3,958.0,Strength,20.5,3.3,3.0,2.0,12.66,27.757487216946675,736.9230769230769,112.0,0.8333333333333334,0.034736842105263156,-1,Moderate,Moderate cardio 2-3x/week
30.0,Female,65.3,1.76,192.0,161.0,57.0,1.16,1092.0,Cardio,32.1,1.9,4.0,3.0,23.82,21.080836776859503,941.3793103448277,135.0,0.8385416666666666,0.02909647779479326,-1,Active,Strength and cardio mix 3x/week
46.0,Female,82.9,1.74,194.0,165.0,52.0,2.0,1107.0,Cardio,24.3,3.1,3.0,3.0,14.4,27.38142423041353,553.5,142.0,0.8505154639175257,0.03739445114595898,-1,Moderate,Moderate cardio 2-3x/week
18.0,Male,59.4,1.87,195.0,139.0,74.0,2.0,958.0,Yoga,14.9,2.7,3.0,2.0,36.72,16.986473733878576,479.0,121.0,0.7128205128205128,0.045454545454545456,-1,Moderate,Moderate cardio 2-3x/week
49.0,Male,58.2,1.82,171.0,154.0,67.0,1.38,624.0,Strength,20.8,3.5,4.0,1.0,19.11,17.570341746165923,452.1739130434783,104.0,0.9005847953216374,0.060137457044673534,-1,Moderate,Moderate cardio 2-3x/week
37.0,Female,77.3,1.58,180.0,140.0,61.0,1.57,1333.0,HIIT,23.5,1.5,2.0,2.0,12.32,30.96458900817176,849.0445859872611,119.0,0.7777777777777778,0.01940491591203105,-1,Active,Strength and cardio mix 3x/week
22.0,Male,66.0,1.67,181.0,122.0,50.0,0.96,912.0,Cardio,26.3,1.5,3.0,2.0,15.29,23.66524436157625,950.0,131.0,0.6740331491712708,0.022727272727272728,-1,Moderate,Moderate cardio 2-3x/week
29.0,Female,67.4,1.76,187.0,120.0,74.0,1.1,911.0,Cardio,21.4,2.3,5.0,1.0,19.6,21.758780991735538,828.1818181818181,113.0,0.6417112299465241,0.034124629080118686,-1,Moderate,Moderate cardio 2-3x/week
31.0,Male,62.2,1.7,168.0,155.0,55.0,0.62,1596.0,Strength,35.0,3.2,2.0,1.0,16.7,21.522491349480973,2574.1935483870966,113.0,0.9226190476190477,0.05144694533762058,-1,Very Active,High-intensity interval training 3-4x/week
45.0,,67.3,1.67,198.0,155.0,54.0,0.72,1006.0,Yoga,33.2,3.5,4.0,2.0,17.76,24.1313779626376,1397.2222222222222,144.0,0.7828282828282829,0.05200594353640416,-1,Moderate,Moderate cardio 2-3x/week
27.0,Female,59.6,1.73,182.0,139.0,71.0,1.42,1321.0,Strength,16.3,3.3,4.0,3.0,16.62,19.913795983828393,930.2816901408452,111.0,0.7637362637362637,0.05536912751677852,-1,Active,Strength and cardio mix 3x/week
35.0,Male,40.0,1.72,182.0,120.0,70.0,1.22,1178.0,HIIT,14.6,1.9,4.0,2.0,17.87,13.520822065981614,965.5737704918033,112.0,0.6593406593406593,0.0475,-1,Active,Strength and cardio mix 3x/week
24.0,Male,41.3,1.73,180.0,156.0,74.0,1.55,1285.0,HIIT,26.2,3.2,4.0,3.0,14.93,13.799325069330749,829.0322580645161,106.0,0.8666666666666667,0.0774818401937046,-1,Active,Strength and cardio mix 3x/week
48.0,Male,97.0,1.73,172.0,122.0,74.0,1.7,903.0,Cardio,12.8,3.5,4.0,2.0,22.39,32.4100370877744,531.1764705882354,98.0,0.7093023255813954,0.03608247422680412,-1,Moderate,Moderate cardio 2-3x/week
59.0,Female,47.2,1.68,185.0,159.0,70.0,1.49,704.0,Strength,15.4,2.2,4.0,2.0,23.79,16.723356009070297,472.4832214765101,115.0,0.8594594594594595,0.046610169491525424,-1,Moderate,Moderate cardio 2-3x/week
33.0,Male,65.7,1.97,167.0,144.0,53.0,1.1,872.0,Cardio,19.1,2.0,4.0,1.0,19.14,16.929062846247007,792.7272727272726,114.0,0.8622754491017964,0.030441400304414,-1,Moderate,Moderate cardio 2-3x/week
31.0,Male,80.2,1.74,187.0,141.0,72.0,1.23,1326.0,Strength,21.2,2.8,2.0,2.0,16.1,26.48962874884397,1078.0487804878048,115.0,0.7540106951871658,0.034912718204488775,-1,Very Active,High-intensity interval training 3-4x/week
40.0,Male,59.3,2.0,166.0,141.0,74.0,1.44,801.0,Cardio,24.6,3.4,5.0,2.0,17.04,14.825,556.25,92.0,0.8493975903614458,0.05733558178752108,-1,Moderate,Moderate cardio 2-3x/week
28.0,Male,61.1,1.74,163.0,156.0,59.0,1.89,1277.0,Cardio,21.5,3.4,2.0,2.0,,20.18100145329634,675.6613756613757,104.0,0.9570552147239264,0.055646481178396066,-1,Moderate,Moderate cardio 2-3x/week
57.0,Female,79.4,1.55,160.0,164.0,50.0,1.55,1116.0,Strength,32.2,3.6,2.0,2.0,14.69,33.04890738813736,720.0,110.0,1.025,0.04534005037783375,-1,Moderate,Moderate cardio 2-3x/week
28.0,Male,59.3,1.79,189.0,128.0,69.0,0.91,877.0,Strength,24.8,2.1,4.0,1.0,28.16,18.507537217939515,963.7362637362637,120.0,0.6772486772486772,0.03541315345699832,-1,Moderate,Moderate cardio 2-3x/week
30.0,,61.8,1.88,189.0,142.0,73.0,1.02,1033.0,Cardio,23.7,2.3,4.0,1.0,21.86,17.485287460389316,1012.7450980392157,116.0,0.7513227513227513,0.0372168284789644,-1,Active,Strength and cardio mix 3x/week
30.0,Male,40.0,1.63,192.0,157.0,64.0,1.31,1078.0,HIIT,10.0,2.8,3.0,1.0,14.92,15.05513944822914,822.9007633587786,128.0,0.8177083333333334,0.06999999999999999,-1,Active,Strength and cardio mix 3x/week
25.0,Female,61.4,1.7,172.0,166.0,72.0,1.28,1064.0,Yoga,32.5,3.0,3.0,2.0,19.45,21.245674740484432,831.25,100.0,0.9651162790697675,0.048859934853420196,-1,Active,Strength and cardio mix 3x/week
46.0,Female,80.2,1.98,172.0,155.0,73.0,1.29,1355.0,Yoga,26.8,3.3,4.0,3.0,15.63,20.457096214671974,1050.3875968992247,99.0,0.9011627906976745,0.04114713216957606,-1,Very Active,High-intensity interval training 3-4x/week
28.0,Male,58.0,1.77,179.0,157.0,74.0,1.59,1145.0,Yoga,21.3,1.5,2.0,3.0,14.72,18.513198633853616,720.125786163522,105.0,0.8770949720670391,0.02586206896551724,-1,Moderate,Moderate cardio 2-3x/week
27.0,Male,53.0,1.91,172.0,123.0,54.0,1.09,655.0,Strength,34.4,3.1,3.0,2.0,21.18,14.528110523286095,600.9174311926605,118.0,0.7151162790697675,0.05849056603773585,-1,Moderate,Moderate cardio 2-3x/week
23.0,Female,51.2,1.92,187.0,169.0,55.0,1.1,969.0,Yoga,25.3,2.7,2.0,1.0,16.98,13.88888888888889,880.9090909090909,132.0,0.9037433155080213,0.052734375,-1,Moderate,Moderate cardio 2-3x/week
26.0,Female,51.9,1.9,182.0,129.0,55.0,2.0,1418.0,Cardio,32.2,2.4,2.0,1.0,20.41,14.376731301939058,709.0,127.0,0.7087912087912088,0.046242774566473986,-1,Moderate,Moderate cardio 2-3x/week
27.0,Female,56.3,1.7,191.0,134.0,72.0,1.61,1631.0,Yoga,23.4,3.3,3.0,1.0,30.84,19.48096885813149,1013.0434782608695,119.0,0.7015706806282722,0.0586145648312611,-1,Very Active,High-intensity interval training 3-4x/week
,Male,92.4,1.52,197.0,135.0,59.0,1.12,1515.0,Cardio,25.9,3.2,3.0,2.0,16.46,39.99307479224377,1352.6785714285713,138.0,0.6852791878172588,0.03463203463203463,-1,Very Active,High-intensity interval training 3-4x/week
59.0,Male,108.3,1.53,183.0,122.0,50.0,0.86,1071.0,HIIT,21.9,3.3,3.0,1.0,17.75,46.264257336921695,1245.3488372093022,133.0,0.6666666666666666,0.030470914127423823,-1,Active,Strength and cardio mix 3x/week
22.0,Female,71.5,1.81,195.0,164.0,51.0,1.52,935.0,Yoga,22.0,2.6,3.0,2.0,14.55,21.8247306248283,615.1315789473684,144.0,0.841025641025641,0.03636363636363636,-1,Moderate,Moderate cardio 2-3x/week
18.0,Male,89.4,1.84,168.0,168.0,69.0,2.0,968.0,Strength,17.3,2.6,5.0,2.0,14.77,26.405954631379963,484.0,99.0,1.0,0.029082774049217,-1,Moderate,Moderate cardio 2-3x/week
32.0,Male,82.3,1.55,172.0,128.0,74.0,1.52,990.0,HIIT,26.7,2.0,3.0,1.0,20.15,34.255983350676374,651.3157894736842,98.0,0.7441860465116279,0.024301336573511544,-1,Moderate,Moderate cardio 2-3x/week
35.0,Male,96.5,1.54,168.0,160.0,70.0,1.43,1573.0,Yoga,35.0,3.4,4.0,1.0,20.43,40.68982965086861,1100.0,98.0,0.9523809523809523,0.035233160621761656,-1,Very Active,High-intensity interval training 3-4x/week
44.0,Male,40.0,1.91,181.0,124.0,71.0,1.55,1545.0,Cardio,26.5,3.4,3.0,1.0,35.01,10.964611715687619,996.7741935483871,110.0,0.6850828729281768,0.08499999999999999,-1,Very Active,High-intensity interval training 3-4x/week
43.0,Male,65.2,1.5,182.0,157.0,68.0,2.0,1417.0,Yoga,26.7,3.1,4.0,2.0,14.95,28.977777777777778,708.5,114.0,0.8626373626373627,0.047546012269938646,-1,Moderate,Moderate cardio 2-3x/week
18.0,Male,53.9,1.62,170.0,169.0,72.0,1.38,810.0,Cardio,24.7,3.4,3.0,1.0,29.34,20.538027739673826,586.9565217391305,98.0,0.9941176470588236,0.06307977736549165,-1,Moderate,Moderate cardio 2-3x/week
22.0,,69.6,1.8,186.0,136.0,73.0,1.37,1081.0,Cardio,28.6,2.0,5.0,3.0,21.14,21.481481481481477,789.0510948905109,113.0,0.7311827956989247,0.02873563218390805,-1,Active,Strength and cardio mix 3x/week
18.0,,62.9,1.72,191.0,157.0,63.0,1.31,514.0,Strength,26.3,2.2,3.0,2.0,12.32,21.261492698756086,392.36641221374043,128.0,0.8219895287958116,0.03497615262321145,-1,Moderate,Moderate cardio 2-3x/week
18.0,,69.1,1.64,183.0,139.0,73.0,1.32,1002.0,,26.0,1.5,5.0,1.0,16.27,25.69155264723379,759.090909090909,110.0,0.7595628415300546,0.021707670043415343,-1,Moderate,Moderate cardio 2-3x/week
37.0,Female,61.3,1.96,193.0,169.0,65.0,2.0,947.0,Yoga,31.1,3.5,5.0,1.0,24.18,15.95689296126614,473.5,128.0,0.8756476683937824,0.05709624796084829,-1,Moderate,Moderate cardio 2-3x/week
37.0,Female,78.5,1.5,189.0,169.0,60.0,1.67,954.0,HIIT,17.9,2.4,3.0,3.0,21.98,34.888888888888886,571.2574850299402,129.0,0.8941798941798942,0.030573248407643312,-1,Moderate,Moderate cardio 2-3x/week
41.0,Female,40.0,1.78,182.0,155.0,68.0,1.51,1376.0,HIIT,29.8,2.1,2.0,3.0,12.32,12.624668602449185,911.2582781456954,114.0,0.8516483516483516,0.052500000000000005,-1,Active,Strength and cardio mix 3x/week
18.0,Male,49.9,1.75,182.0,158.0,74.0,2.0,1032.0,Strength,23.1,3.1,5.0,1.0,17.64,16.293877551020408,516.0,108.0,0.8681318681318682,0.062124248496993995,-1,Moderate,Moderate cardio 2-3x/week
46.0,Female,69.9,1.68,173.0,168.0,64.0,1.43,911.0,Strength,35.0,3.4,3.0,2.0,18.95,24.76615646258504,637.0629370629371,109.0,0.9710982658959537,0.048640915593705286,-1,Moderate,Moderate cardio 2-3x/week
24.0,Male,62.5,1.58,175.0,137.0,51.0,2.0,1231.0,Strength,32.2,3.6,4.0,1.0,36.26,25.03605191475725,615.5,124.0,0.7828571428571428,0.0576,-1,Moderate,Moderate cardio 2-3x/week
22.0,Male,40.0,1.67,162.0,146.0,59.0,1.04,807.0,Strength,24.1,1.5,3.0,1.0,13.05,14.342572340349243,775.9615384615385,103.0,0.9012345679012346,0.0375,-1,Less Active,Light exercise 1-2x/week
53.0,Female,46.8,1.69,163.0,169.0,56.0,1.32,1017.0,HIIT,27.6,2.4,4.0,2.0,29.04,16.385980883022306,770.4545454545454,107.0,1.0368098159509203,0.05128205128205128,-1,Active,Strength and cardio mix 3x/week
44.0,Female,75.2,1.9,185.0,131.0,65.0,0.94,1303.0,Cardio,18.0,3.4,3.0,2.0,,20.831024930747922,1386.1702127659576,120.0,0.7081081081081081,0.045212765957446804,-1,Very Active,High-intensity interval training 3-4x/week
43.0,Male,70.1,1.72,187.0,129.0,54.0,1.43,984.0,HIIT,25.0,1.6,3.0,1.0,25.52,23.695240670632774,688.1118881118881,133.0,0.6898395721925134,0.022824536376604854,-1,Moderate,Moderate cardio 2-3x/week
18.0,Male,40.0,1.7,190.0,120.0,64.0,1.33,1589.0,Yoga,26.8,3.1,2.0,1.0,18.76,13.84083044982699,1194.7368421052631,126.0,0.631578947368421,0.0775,-1,Very Active,High-intensity interval training 3-4x/week
59.0,Female,73.6,1.6,164.0,158.0,58.0,1.35,1216.0,\nStrength,30.0,2.3,5.0,2.0,15.78,28.749999999999993,900.7407407407406,106.0,0.9634146341463414,0.03125,-1,Active,Strength and cardio mix 3x/week
18.0,Male,40.0,1.65,160.0,144.0,73.0,2.0,1078.0,\tYoga,17.4,3.5,2.0,1.0,21.36,14.692378328741967,539.0,87.0,0.9,0.0875,-1,Moderate,Moderate cardio 2-3x/week
43.0,Male,72.6,1.64,166.0,152.0,54.0,1.22,1188.0,Cardio,21.3,2.5,2.0,2.0,12.97,26.99286139202856,973.7704918032787,112.0,0.9156626506024096,0.03443526170798898,-1,Active,Strength and cardio mix 3x/week
36.0,Male,87.6,1.81,179.0,140.0,56.0,0.9,645.0,HIIT,22.1,3.6,2.0,1.0,18.22,26.739110527761667,716.6666666666666,123.0,0.7821229050279329,0.04109589041095891,-1,Moderate,Moderate cardio 2-3x/week
,Female,79.0,1.68,195.0,158.0,61.0,2.0,1410.0,Strength,31.1,2.5,5.0,2.0,14.2,27.99036281179139,705.0,134.0,0.8102564102564103,0.03164556962025317,-1,Moderate,Moderate cardio 2-3x/week
40.0,Male,40.0,1.73,194.0,149.0,72.0,1.06,811.0,HIIT,19.4,2.7,2.0,3.0,36.56,13.364963747535834,765.0943396226414,122.0,0.7680412371134021,0.0675,-1,Moderate,Moderate cardio 2-3x/week
18.0,Male,123.8,1.62,164.0,167.0,59.0,1.43,303.0,Strength,22.3,3.6,2.0,3.0,24.63,47.17268709038255,211.8881118881119,105.0,1.0182926829268293,0.029079159935379646,-1,Moderate,Moderate cardio 2-3x/week
59.0,Female,40.0,1.84,167.0,137.0,53.0,1.87,681.0,Yoga,23.7,2.2,2.0,2.0,14.55,11.814744801512287,364.17112299465236,114.0,0.8203592814371258,0.05500000000000001,-1,Moderate,Moderate cardio 2-3x/week
38.0,Male,41.4,1.71,183.0,168.0,73.0,0.94,1253.0,Yoga,30.8,3.2,3.0,1.0,14.6,14.158202523853495,1332.9787234042553,110.0,0.9180327868852459,0.07729468599033817,-1,Very Active,High-intensity interval training 3-4x/week
45.0,Female,40.0,1.69,162.0,147.0,68.0,1.19,979.0,HIIT,25.2,2.4,4.0,2.0,12.75,14.00511186583103,822.6890756302521,94.0,0.9074074074074074,0.06,-1,Moderate,Moderate cardio 2-3x/week
39.0,Female,69.9,1.85,164.0,147.0,50.0,1.3,1562.0,Yoga,27.7,3.7,3.0,3.0,12.87,20.423666910153397,1201.5384615384614,114.0,0.8963414634146342,0.05293276108726752,-1,Very Active,High-intensity interval training 3-4x/week
25.0,Female,51.0,1.76,167.0,127.0,70.0,0.72,1119.0,,25.1,2.6,4.0,3.0,12.64,16.464359504132233,1554.1666666666667,97.0,0.7604790419161677,0.050980392156862744,-1,Active,Strength and cardio mix 3x/week
50.0,Female,92.6,1.91,171.0,137.0,54.0,1.6,303.0,Strength,25.2,2.3,3.0,1.0,21.42,25.383076121816835,189.375,117.0,0.8011695906432749,0.024838012958963283,-1,Moderate,Moderate cardio 2-3x/week
21.0,Female,52.7,1.53,182.0,134.0,50.0,1.19,1090.0,Strength,31.5,3.4,3.0,3.0,25.06,22.512708787218592,915.9663865546219,132.0,0.7362637362637363,0.06451612903225806,-1,Active,Strength and cardio mix 3x/week
20.0,Male,40.0,1.78,192.0,149.0,57.0,0.93,1075.0,Strength,25.5,1.9,4.0,1.0,22.57,12.624668602449185,1155.9139784946235,135.0,0.7760416666666666,0.0475,-1,Active,Strength and cardio mix 3x/week
50.0,Male,40.0,1.92,168.0,144.0,55.0,1.48,692.0,Cardio,16.0,2.5,5.0,1.0,18.29,10.850694444444445,467.56756756756755,113.0,0.8571428571428571,0.0625,-1,Moderate,Moderate cardio 2-3x/week
52.0,Female,81.7,1.59,164.0,136.0,67.0,1.91,1025.0,HIIT,28.2,3.4,2.0,2.0,19.89,32.3167596218504,536.6492146596859,97.0,0.8292682926829268,0.0416156670746634,-1,Moderate,Moderate cardio 2-3x/week
41.0,Male,65.9,1.93,188.0,124.0,74.0,1.36,1419.0,Yoga,22.6,1.5,2.0,2.0,17.6,17.691750114097026,1043.3823529411764,114.0,0.6595744680851063,0.02276176024279211,-1,Very Active,High-intensity interval training 3-4x/week
22.0,Male,55.0,1.88,176.0,131.0,74.0,2.0,1445.0,Yoga,16.3,1.9,,1.0,26.04,15.56133997283839,722.5,102.0,0.7443181818181818,0.034545454545454546,-1,Moderate,Moderate cardio 2-3x/week
19.0,,92.2,1.73,170.0,150.0,74.0,2.0,538.0,Cardio,10.0,2.2,2.0,1.0,15.3,30.8062414380701,269.0,96.0,0.8823529411764706,0.023861171366594363,-1,Moderate,Moderate cardio 2-3x/week
31.0,Female,67.9,1.7,163.0,124.0,68.0,1.43,1338.0,Cardio,13.0,3.1,5.0,1.0,13.87,23.49480968858132,935.6643356643357,95.0,0.7607361963190185,0.045655375552282766,-1,Active,Strength and cardio mix 3x/week
32.0,Female,86.0,1.6,164.0,144.0,65.0,1.09,1196.0,HIIT,17.4,1.5,2.0,1.0,20.18,33.59374999999999,1097.2477064220182,99.0,0.8780487804878049,0.01744186046511628,-1,Active,Strength and cardio mix 3x/week
29.0,Female,60.6,1.83,172.0,161.0,60.0,1.32,760.0,Strength,25.0,3.3,5.0,2.0,18.03,18.09549404282003,575.7575757575758,112.0,0.936046511627907,0.05445544554455445,-1,Moderate,Moderate cardio 2-3x/week
34.0,Male,47.8,1.69,182.0,153.0,68.0,1.63,1249.0,Yoga,20.2,1.5,4.0,3.0,12.32,16.73610867966808,766.2576687116565,114.0,0.8406593406593407,0.03138075313807531,-1,Active,Strength and cardio mix 3x/week
19.0,Male,79.4,1.77,165.0,150.0,73.0,1.23,1148.0,Cardio,24.1,3.3,3.0,2.0,22.64,25.343930543585817,933.3333333333334,92.0,0.9090909090909091,0.041561712846347604,-1,Active,Strength and cardio mix 3x/week
33.0,Female,62.4,1.72,168.0,164.0,74.0,0.91,1042.0,Yoga,27.1,3.4,5.0,2.0,29.29,21.092482422931315,1145.054945054945,94.0,0.9761904761904762,0.05448717948717949,-1,Active,Strength and cardio mix 3x/week
47.0,Male,71.3,1.83,186.0,163.0,68.0,0.95,837.0,Strength,22.6,1.5,5.0,2.0,18.61,21.29057302397802,881.0526315789474,118.0,0.8763440860215054,0.021037868162692847,-1,Moderate,Moderate cardio 2-3x/week
37.0,Male,116.2,1.65,194.0,160.0,74.0,1.98,1036.0,Yoga,22.1,2.4,4.0,1.0,23.58,42.68135904499542,523.2323232323232,120.0,0.8247422680412371,0.02065404475043029,-1,Moderate,Moderate cardio 2-3x/week
